Id,Sales
19041,5585
19042,6327
19043,8128
19044,7632
19045,9863
19046,5899
19047,7785
19048,7467
19049,8734
19050,9260
19051,7025
19052,8305
19053,6546
19054,7097
19055,9115
19056,9399
19057,8337
19058,5065
19059,10778
19060,6288
19061,11072
19062,9037
19063,12668
19064,7739
19065,5558
19066,7797
19067,6847
19068,6395
19069,6766
19070,8628
19071,8178
19072,4435
19073,10844
19074,7213
19075,9050
19076,5181
19077,9001
19078,10858
19079,5197
19080,13415
19081,6024
19082,5797
19083,10179
19084,10062
19085,6268
19086,6503
19087,8936
19088,7836
19089,5649
19090,7235
19091,6439
19092,9706
19093,9697
19094,7374
19095,8611
19096,6867
19097,5476
19098,8625
19099,8316
19100,10103
19101,9771
19102,9779
19103,10110
19104,7353
19105,9631
19106,8530
19107,7767
19108,8340
19109,9818
19110,6393
19111,8619
19112,12838
19113,9914
19114,9405
19115,6186
19116,8055
19117,9424
19118,6751
19119,8882
19120,4567
19121,5820
19122,11473
19123,10766
19124,7543
19125,4948
19126,9625
19127,8546
19128,10154
19129,6393
19130,7545
19131,6106
19132,5277
19133,12509
19134,8735
19135,9208
19136,8885
19137,6862
19138,5991
19139,7952
19140,6336
19141,4818
19142,8309
19143,7631
19144,10010
19145,9400
19146,7938
19147,14816
19148,6789
19149,5387
19150,11587
19151,5691
19152,8482
19153,4946
19154,9983
19155,8451
19156,5093
19157,7348
19158,8741
19159,7034
19160,8234
19161,8687
19162,14549
19163,3245
19164,6647
19165,3371
19166,16944
19167,6613
19168,9093
19169,10779
19170,8224
19171,8090
19172,6078
19173,6325
19174,4101
19175,5373
19176,7162
19177,6579
19178,7967
19179,8300
19180,7136
19181,8133
19182,7037
19183,8545
19184,10430
19185,8649
19186,5454
19187,4623
19188,11109
19189,12347
19190,6541
19191,8915
19192,5455
19193,8600
19194,6457
19195,5377
19196,6953
19197,4926
19198,8954
19199,7002
19200,9990
19201,9651
19202,10128
19203,9139
19204,6539
19205,11526
19206,21273
19207,12676
19208,7071
19209,4048
19210,7674
19211,10559
19212,5669
19213,6963
19214,12364
19215,6789
19216,16100
19217,21455
19218,5274
19219,8403
19220,6667
19221,5171
19222,9301
19223,6013
19224,8433
19225,11545
19226,13090
19227,7549
19228,9032
19229,5930
19230,7742
19231,4584
19232,8235
19233,8308
19234,9723
19235,6309
19236,6593
19237,5569
19238,8686
19239,6963
19240,6010
19241,4734
19242,8742
19243,5658
19244,6879
19245,9235
19246,10578
19247,0
19248,7369
19249,7936
19250,7747
19251,8342
19252,8866
19253,10147
19254,8809
19255,9202
19256,6176
19257,4430
19258,7797
19259,7511
19260,7854
19261,6193
19262,3811
19263,10894
19264,8516
19265,11358
19266,8340
19267,7308
19268,8137
19269,6198
19270,5273
19271,12000
19272,5704
19273,9587
19274,8814
19275,18734
19276,6881
19277,7699
19278,8511
19279,7762
19280,6916
19281,5443
19282,9846
19283,5643
19284,8260
19285,4649
19286,6708
19287,4253
19288,12932
19289,5108
19290,19259
19291,17886
19292,5346
19293,8460
19294,7027
19295,8507
19296,7128
19297,13219
19298,9264
19299,12656
19300,5226
19301,8954
19302,6139
19303,10131
19304,9502
19305,8731
19306,7531
19307,7362
19308,6202
19309,10033
19310,10240
19311,7597
19312,9557
19313,11239
19314,6505
19315,8201
19316,8189
19317,11198
19318,9086
19319,7019
19320,6719
19321,7915
19322,7015
19323,12139
19324,6776
19325,9819
19326,7859
19327,10388
19328,4765
19329,8458
19330,13094
19331,9658
19332,10000
19333,8232
19334,5277
19335,17009
19336,10408
19337,8322
19338,19209
19339,13062
19340,8648
19341,8518
19342,13100
19343,12506
19344,14582
19345,12899
19346,6405
19347,8681
19348,6240
19349,9908
19350,4861
19351,13762
19352,7813
19353,6406
19354,6897
19355,9931
19356,10754
19357,7053
19358,9798
19359,6167
19360,6255
19361,8260
19362,4523
19363,6329
19364,8172
19365,8420
19366,11327
19367,9552
19368,9366
19369,7109
19370,7481
19371,13684
19372,8126
19373,6506
19374,6367
19375,5592
19376,9945
19377,6046
19378,12383
19379,7247
19380,3246
19381,6845
19382,9428
19383,7827
19384,5803
19385,9488
19386,10686
19387,14009
19388,8290
19389,10530
19390,3980
19391,6724
19392,10075
19393,7012
19394,8023
19395,6954
19396,6888
19397,5291
19398,6038
19399,13731
19400,9017
19401,5410
19402,6507
19403,9693
19404,12818
19405,9711
19406,6860
19407,6737
19408,12540
19409,8135
19410,10930
19411,6831
19412,6609
19413,8387
19414,12566
19415,4590
19416,4692
19417,5050
19418,7367
19419,11993
19420,9928
19421,8804
19422,16358
19423,7309
19424,15423
19425,15098
19426,7094
19427,6478
19428,4511
19429,8943
19430,8226
19431,7511
19432,7470
19433,8266
19434,14578
19435,6155
19436,7682
19437,8825
19438,7337
19439,7320
19440,5743
19441,4839
19442,7503
19443,4779
19444,10476
19445,8754
19446,8063
19447,10246
19448,10853
19449,8680
19450,7157
19451,9066
19452,10920
19453,7780
19454,6033
19455,5904
19456,5905
19457,11761
19458,8695
19459,8024
19460,5857
19461,8615
19462,9726
19463,8233
19464,8180
19465,9197
19466,6412
19467,6433
19468,20038
19469,6926
19470,9793
19471,7871
19472,8467
19473,6041
19474,5917
19475,5045
19476,6220
19477,9132
19478,15670
19479,10281
19480,10054
19481,14438
19482,13029
19483,11599
19484,9888
19485,7857
19486,6403
19487,11738
19488,12369
19489,10562
19490,10822
19491,11024
19492,6786
19493,5303
19494,13067
19495,7958
19496,8500
19497,7908
19498,3573
19499,18497
19500,13567
19501,16750
19502,6655
19503,6333
19504,5347
19505,6217
19506,8729
19507,10426
19508,7253
19509,5863
19510,5891
19511,8718
19512,4735
19513,4350
19514,7611
19515,18080
19516,9763
19517,19677
19518,5391
19519,6800
19520,7977
19521,6639
19522,6059
19523,5008
19524,4533
19525,4694
19526,8133
19527,8257
19528,5626
19529,11559
19530,7608
19531,8512
19532,5950
19533,12406
19534,9321
19535,11861
19536,7291
19537,8329
19538,4997
19539,5951
19540,6698
19541,17276
19542,11788
19543,7332
19544,6820
19545,5052
19546,6513
19547,5500
19548,12237
19549,4880
19550,16401
19551,5529
19552,6161
19553,6186
19554,10497
19555,8368
19556,6060
19557,7507
19558,9275
19559,8925
19560,9339
19561,6501
19562,5275
19563,12733
19564,4822
19565,5058
19566,6637
19567,7383
19568,7121
19569,7340
19570,11562
19571,9586
19572,8808
19573,8034
19574,5499
19575,8905
19576,7488
19577,5102
19578,7809
19579,7951
19580,8170
19581,12555
19582,7314
19583,7422
19584,7742
19585,8152
19586,6931
19587,8964
19588,7351
19589,8670
19590,7803
19591,7311
19592,11083
19593,7120
19594,5254
19595,13189
19596,6512
19597,4147
19598,9741
19599,9601
19600,13152
19601,6098
19602,7502
19603,8010
19604,5076
19605,7112
19606,9002
19607,8464
19608,6539
19609,8965
19610,9970
19611,3708
19612,7950
19613,7273
19614,7090
19615,7158
19616,8537
19617,9498
19618,8144
19619,6247
19620,10484
19621,9010
19622,11038
19623,10670
19624,4709
19625,8077
19626,9054
19627,9631
19628,9027
19629,9035
19630,5014
19631,9586
19632,8199
19633,8737
19634,10425
19635,5942
19636,5179
19637,15333
19638,9784
19639,11118
19640,6295
19641,8887
19642,10111
19643,4413
19644,8917
19645,6936
19646,10498
19647,9027
19648,9218
19649,9335
19650,8188
19651,10685
19652,11200
19653,18782
19654,9360
19655,5966
19656,6419
19657,5089
19658,4137
19659,12522
19660,9267
19661,5983
19662,10432
19663,6782
19664,13058
19665,4468
19666,5705
19667,6712
19668,11345
19669,5550
19670,8212
19671,6118
19672,5829
19673,8949
19674,5196
19675,8420
19676,8476
19677,7852
19678,9058
19679,7402
19680,6390
19681,14356
19682,5976
19683,5515
19684,13140
19685,9049
19686,10275
19687,8988
19688,13874
19689,7103
19690,6761
19691,5955
19692,8109
19693,9293
19694,14128
19695,9015
19696,10583
19697,9256
19698,5140
19699,9898
19700,8891
19701,7241
19702,10104
19703,6328
19704,6175
19705,5012
19706,4284
19707,6658
19708,9987
19709,8051
19710,11733
19711,17742
19712,8714
19713,6443
19714,9340
19715,8324
19716,10958
19717,4588
19718,6630
19719,4722
19720,9972
19721,7265
19722,7815
19723,16487
19724,16458
19725,6273
19726,7979
19727,4979
19728,5441
19729,6399
19730,9462
19731,6707
19732,5429
19733,7342
19734,9159
19735,9122
19736,5954
19737,5881
19738,8025
19739,8286
19740,7948
19741,4865
19742,11727
19743,21223
19744,4218
19745,8248
19746,9782
19747,8794
19748,6597
19749,3271
19750,6313
19751,9319
19752,5720
19753,10178
19754,11367
19755,6073
19756,6474
19757,8392
19758,7130
19759,4943
19760,6937
19761,9080
19762,11024
19763,9873
19764,12361
19765,6437
19766,4548
19767,7853
19768,6221
19769,10384
19770,7974
19771,5208
19772,25460
19773,8392
19774,7644
19775,13959
19776,8244
19777,9059
19778,7288
19779,8829
19780,6773
19781,10506
19782,15254
19783,6687
19784,7340
19785,7682
19786,16523
19787,7419
19788,7117
19789,7384
19790,6593
19791,8014
19792,4360
19793,9908
19794,4701
19795,7986
19796,3005
19797,23721
19798,12255
19799,4803
19800,5721
19801,11487
19802,7697
19803,9019
19804,10116
19805,7922
19806,5222
19807,6388
19808,11880
19809,7860
19810,7345
19811,8855
19812,9407
19813,6085
19814,8666
19815,8183
19816,4602
19817,10922
19818,10813
19819,5449
19820,9188
19821,8349
19822,5775
19823,10381
19824,8403
19825,8111
19826,7726
19827,8152
19828,4025
19829,5352
19830,5852
19831,11806
19832,8393
19833,10822
19834,5030
19835,9425
19836,5070
19837,8023
19838,5475
19839,6775
19840,7004
19841,8759
19842,8799
19843,9962
19844,4744
19845,7196
19846,8385
19847,9760
19848,7269
19849,11402
19850,11286
19851,7743
19852,3898
19853,9795
19854,7098
19855,8337
19856,9040
19857,4285
19858,13268
19859,6649
19860,7330
19861,13361
19862,7543
19863,4614
19864,0
19865,6987
19866,11849
19867,7175
19868,12581
19869,13154
19870,6347
19871,7529
19872,7438
19873,6661
19874,6630
19875,7784
19876,9761
19877,8502
19878,6382
19879,6191
19880,8852
19881,7703
19882,7421
19883,10562
19884,6760
19885,7589
19886,5392
19887,9248
19888,9180
19889,7818
19890,7366
19891,7851
19892,9511
19893,10938
19894,7082
19895,9297
19896,7138
19897,7387
19898,8308
19899,9037
19900,5262
19901,5243
19902,7950
19903,8080
19904,7181
19905,7661
19906,8914
19907,6357
19908,7570
19909,7656
19910,5759
19911,3646
19912,9530
19913,4039
19914,8529
19915,10239
19916,7678
19917,8683
19918,16594
19919,10914
19920,10442
19921,5495
19922,9822
19923,7497
19924,4579
19925,4138
19926,11225
19927,3769
19928,7845
19929,15228
19930,8459
19931,8332
19932,5470
19933,8446
19934,7499
19935,8036
19936,8829
19937,10899
19938,10570
19939,7487
19940,10516
19941,5196
19942,8305
19943,6113
19944,7656
19945,7234
19946,6741
19947,6729
19948,9859
19949,6800
19950,10937
19951,9379
19952,6045
19953,5144
19954,11964
19955,7641
19956,7313
19957,9026
19958,8156
19959,7062
19960,7520
19961,8366
19962,9532
19963,7514
19964,6135
19965,9342
19966,7873
19967,5310
19968,4591
19969,15005
19970,7722
19971,6132
19972,7940
19973,13900
19974,9084
19975,9884
19976,10923
19977,8481
19978,7169
19979,6793
19980,8511
19981,13475
19982,15505
19983,6391
19984,6503
19985,4553
19986,6391
19987,11224
19988,17066
19989,9247
19990,7008
19991,5641
19992,7319
19993,6282
19994,9473
19995,10339
19996,7328
19997,4265
19998,10049
19999,6687
20000,10669
20001,11520
20002,5734
20003,8643
20004,4146
20005,7570
20006,9898
20007,8796
20008,9956
20009,8411
20010,10049
20011,4184
20012,6391
20013,9409
20014,11600
20015,7807
20016,9521
20017,8194
20018,5637
20019,11919
20020,5290
20021,10628
20022,7503
20023,5132
20024,8588
20025,9472
20026,7895
20027,9281
20028,11371
20029,6352
20030,11678
20031,4816
20032,5191
20033,9879
20034,11519
20035,12361
20036,9327
20037,9073
20038,6608
20039,7369
20040,8979
20041,8217
20042,7185
20043,5758
20044,12384
20045,8800
20046,10370
20047,13610
20048,10248
20049,5435
20050,5886
20051,6580
20052,10791
20053,6425
20054,9795
20055,7046
20056,12992
20057,8371
20058,8037
20059,6428
20060,6119
20061,6674
20062,7415
20063,8611
20064,6323
20065,5606
20066,5504
20067,12557
20068,7278
20069,24568
20070,7562
20071,5054
20072,6874
20073,9462
20074,13550
20075,7425
20076,6827
20077,13250
20078,9117
20079,10399
20080,6757
20081,10434
20082,11730
20083,7525
20084,7202
20085,8691
20086,11932
20087,10029
20088,9887
20089,9689
20090,10240
20091,8247
20092,6828
20093,8687
20094,13645
20095,11899
20096,10071
20097,12121
20098,7661
20099,12305
20100,5312
20101,7116
20102,6391
20103,10305
20104,11688
20105,17229
20106,12377
20107,9105
20108,11101
20109,6723
20110,4584
20111,7029
20112,14576
20113,8838
20114,8001
20115,7836
20116,6109
20117,10168
20118,4964
20119,10338
20120,7614
20121,9621
20122,8894
20123,7786
20124,11209
20125,7224
20126,11262
20127,14624
20128,9464
20129,8043
20130,14466
20131,9469
20132,8362
20133,9584
20134,16617
20135,7484
20136,8895
20137,11298
20138,11092
20139,12181
20140,9281
20141,13280
20142,7584
20143,6936
20144,8159
20145,8207
20146,7160
20147,11860
20148,5761
20149,8996
20150,11141
20151,9694
20152,10793
20153,4758
20154,16746
20155,9198
20156,5493
20157,7879
20158,10116
20159,8788
20160,11333
20161,6764
20162,9890
20163,9253
20164,11421
20165,10639
20166,7773
20167,10878
20168,7949
20169,7549
20170,11322
20171,11252
20172,10030
20173,6530
20174,12811
20175,7676
20176,11833
20177,8224
20178,17106
20179,8808
20180,6903
20181,9771
20182,7190
20183,5302
20184,7672
20185,10166
20186,9498
20187,5012
20188,14672
20189,8030
20190,9324
20191,6286
20192,11566
20193,12738
20194,4836
20195,16585
20196,7854
20197,6579
20198,13020
20199,10627
20200,6478
20201,7207
20202,9467
20203,8630
20204,5841
20205,8636
20206,8425
20207,10252
20208,12047
20209,9332
20210,9464
20211,7623
20212,5390
20213,11025
20214,10065
20215,11848
20216,11307
20217,12182
20218,12578
20219,7157
20220,12218
20221,10129
20222,7953
20223,7827
20224,13542
20225,6994
20226,10798
20227,13696
20228,10705
20229,12400
20230,8079
20231,8956
20232,11916
20233,7798
20234,8819
20235,4750
20236,6964
20237,13290
20238,11541
20239,9321
20240,5832
20241,12658
20242,8066
20243,12340
20244,7676
20245,7959
20246,7663
20247,5925
20248,15263
20249,9525
20250,11984
20251,9753
20252,7928
20253,7644
20254,9032
20255,11118
20256,5301
20257,8845
20258,7854
20259,12550
20260,10497
20261,8284
20262,15996
20263,8696
20264,5979
20265,13244
20266,7180
20267,9512
20268,4495
20269,12273
20270,9155
20271,7008
20272,8205
20273,10318
20274,7791
20275,9483
20276,11586
20277,19454
20278,4326
20279,9285
20280,4639
20281,19446
20282,5540
20283,11293
20284,12084
20285,9617
20286,7720
20287,6562
20288,7013
20289,3658
20290,6811
20291,7698
20292,6564
20293,9221
20294,10398
20295,7745
20296,9012
20297,8046
20298,10936
20299,12779
20300,10078
20301,6858
20302,5437
20303,12089
20304,16981
20305,8095
20306,10797
20307,5526
20308,8680
20309,7746
20310,6869
20311,7880
20312,6530
20313,10682
20314,9766
20315,12132
20316,9775
20317,12054
20318,9926
20319,6696
20320,14007
20321,23115
20322,15758
20323,8685
20324,4678
20325,8060
20326,11075
20327,7098
20328,8934
20329,12743
20330,7317
20331,21015
20332,22257
20333,5553
20334,10467
20335,8237
20336,5584
20337,10660
20338,6310
20339,11831
20340,12943
20341,13843
20342,9800
20343,11512
20344,6605
20345,9472
20346,4994
20347,8594
20348,10630
20349,12565
20350,8191
20351,7878
20352,6451
20353,11692
20354,7701
20355,7669
20356,6335
20357,10456
20358,8052
20359,8726
20360,9963
20361,12663
20362,0
20363,9668
20364,9247
20365,8883
20366,10073
20367,10982
20368,11497
20369,12071
20370,9574
20371,7107
20372,5150
20373,7995
20374,8546
20375,9771
20376,6402
20377,3828
20378,12638
20379,10041
20380,13779
20381,9817
20382,9444
20383,10925
20384,6745
20385,6026
20386,15365
20387,7233
20388,11731
20389,9336
20390,21729
20391,8578
20392,8715
20393,9969
20394,8654
20395,8006
20396,6660
20397,12937
20398,5875
20399,10223
20400,5654
20401,7678
20402,4903
20403,12797
20404,6677
20405,21279
20406,18445
20407,6460
20408,9707
20409,6944
20410,10960
20411,7751
20412,15073
20413,12098
20414,13218
20415,6810
20416,9371
20417,5700
20418,12061
20419,9798
20420,10542
20421,8932
20422,8884
20423,6660
20424,12826
20425,12056
20426,7788
20427,11788
20428,14733
20429,8436
20430,9932
20431,9453
20432,12724
20433,10694
20434,7186
20435,8043
20436,9896
20437,9283
20438,16951
20439,8787
20440,11090
20441,10991
20442,14036
20443,5517
20444,9598
20445,15094
20446,12067
20447,11286
20448,8052
20449,5282
20450,16529
20451,12923
20452,11753
20453,20669
20454,14383
20455,11357
20456,9702
20457,13865
20458,14693
20459,16022
20460,16651
20461,7648
20462,11620
20463,9093
20464,12498
20465,4962
20466,15782
20467,8583
20468,7918
20469,7964
20470,12555
20471,11078
20472,9405
20473,11754
20474,7379
20475,7592
20476,10084
20477,5171
20478,6889
20479,8400
20480,9650
20481,14091
20482,10993
20483,9773
20484,8725
20485,9256
20486,16014
20487,9610
20488,8158
20489,7199
20490,6502
20491,12920
20492,4936
20493,13896
20494,9061
20495,4089
20496,6564
20497,8941
20498,10123
20499,7876
20500,11535
20501,14347
20502,14549
20503,8554
20504,14209
20505,4116
20506,8233
20507,11202
20508,8211
20509,11391
20510,7545
20511,8973
20512,6196
20513,7998
20514,16116
20515,8489
20516,6206
20517,7506
20518,11977
20519,14873
20520,11413
20521,7635
20522,7413
20523,15611
20524,9088
20525,10042
20526,7799
20527,8824
20528,9532
20529,14373
20530,6746
20531,5883
20532,5349
20533,8840
20534,14671
20535,12950
20536,10583
20537,17072
20538,7738
20539,16439
20540,15531
20541,9785
20542,8028
20543,4624
20544,11210
20545,8128
20546,9577
20547,9689
20548,10184
20549,15675
20550,6838
20551,8579
20552,11176
20553,7092
20554,9600
20555,6990
20556,6496
20557,8713
20558,5452
20559,12239
20560,9971
20561,10391
20562,10161
20563,11593
20564,9147
20565,8277
20566,11027
20567,10921
20568,7599
20569,7408
20570,8626
20571,6851
20572,13940
20573,10148
20574,9150
20575,6537
20576,10917
20577,12453
20578,10567
20579,9394
20580,11382
20581,6391
20582,6859
20583,21509
20584,7657
20585,11372
20586,8734
20587,10366
20588,6926
20589,7202
20590,5948
20591,7350
20592,10128
20593,17400
20594,11661
20595,12473
20596,15653
20597,13472
20598,13796
20599,10665
20600,8559
20601,6562
20602,12946
20603,16624
20604,13656
20605,10479
20606,10858
20607,7246
20608,6381
20609,13557
20610,9262
20611,11500
20612,8540
20613,3862
20614,20014
20615,15223
20616,19115
20617,8598
20618,8272
20619,5875
20620,7018
20621,8712
20622,11567
20623,8574
20624,7021
20625,6830
20626,9712
20627,5547
20628,4169
20629,9247
20630,20860
20631,6421
20632,19638
20633,4851
20634,7993
20635,8562
20636,7869
20637,6769
20638,6458
20639,5254
20640,5530
20641,10945
20642,9400
20643,5755
20644,13084
20645,8792
20646,10122
20647,7023
20648,15426
20649,11982
20650,12022
20651,8446
20652,8816
20653,6485
20654,6580
20655,7312
20656,17138
20657,15484
20658,8759
20659,7208
20660,7002
20661,7583
20662,5630
20663,13750
20664,5735
20665,19015
20666,6301
20667,6365
20668,7071
20669,13526
20670,10293
20671,6460
20672,9650
20673,9591
20674,10776
20675,12393
20676,7710
20677,6716
20678,14617
20679,6407
20680,5732
20681,8035
20682,9343
20683,7930
20684,8036
20685,12684
20686,10798
20687,9807
20688,10655
20689,6212
20690,10228
20691,7846
20692,6349
20693,8249
20694,10375
20695,9402
20696,15294
20697,9416
20698,8371
20699,8836
20700,8450
20701,8060
20702,9996
20703,9477
20704,11987
20705,10011
20706,8560
20707,12755
20708,8139
20709,5804
20710,17395
20711,8267
20712,3858
20713,11030
20714,11344
20715,14509
20716,7047
20717,8990
20718,8888
20719,6081
20720,7590
20721,8847
20722,11054
20723,7709
20724,11033
20725,14079
20726,4810
20727,7119
20728,9548
20729,7151
20730,8957
20731,9559
20732,11026
20733,7885
20734,8205
20735,10856
20736,10291
20737,12805
20738,12831
20739,5818
20740,9309
20741,9086
20742,11150
20743,11236
20744,10745
20745,5324
20746,9225
20747,10262
20748,10327
20749,13851
20750,6375
20751,4836
20752,16565
20753,11439
20754,13904
20755,7214
20756,10434
20757,12611
20758,5484
20759,10001
20760,7263
20761,13082
20762,9374
20763,11224
20764,10460
20765,9593
20766,11125
20767,14906
20768,22486
20769,10436
20770,7109
20771,7509
20772,5646
20773,4633
20774,14652
20775,12427
20776,7902
20777,10398
20778,7962
20779,14392
20780,5510
20781,6530
20782,8314
20783,12341
20784,6378
20785,10441
20786,6646
20787,9019
20788,10377
20789,8022
20790,10501
20791,9907
20792,8576
20793,11743
20794,8623
20795,7890
20796,16803
20797,6098
20798,6771
20799,15863
20800,9600
20801,13767
20802,11379
20803,15964
20804,7734
20805,9299
20806,6946
20807,8364
20808,11082
20809,16900
20810,11168
20811,10448
20812,12719
20813,6297
20814,9272
20815,13004
20816,10157
20817,11031
20818,9040
20819,6613
20820,5699
20821,4897
20822,8587
20823,12737
20824,11365
20825,14295
20826,20808
20827,9482
20828,6822
20829,9512
20830,9908
20831,13430
20832,5837
20833,8948
20834,5601
20835,12420
20836,8331
20837,9169
20838,20098
20839,12218
20840,7102
20841,10698
20842,5779
20843,6645
20844,7355
20845,11113
20846,8277
20847,5722
20848,7273
20849,11726
20850,9903
20851,6861
20852,8045
20853,9575
20854,8895
20855,11132
20856,5506
20857,14933
20858,22598
20859,4420
20860,10272
20861,12303
20862,10807
20863,8484
20864,4015
20865,6774
20866,10310
20867,7022
20868,12252
20869,12518
20870,7147
20871,7635
20872,10107
20873,8999
20874,6645
20875,8185
20876,10599
20877,12681
20878,11034
20879,15350
20880,7869
20881,5676
20882,10402
20883,8320
20884,13861
20885,8431
20886,5898
20887,27178
20888,8571
20889,8233
20890,16044
20891,9327
20892,11577
20893,8811
20894,10483
20895,6211
20896,10884
20897,15927
20898,7615
20899,8343
20900,8721
20901,15631
20902,9357
20903,7494
20904,8667
20905,7987
20906,10776
20907,5548
20908,12179
20909,6508
20910,8213
20911,4371
20912,26404
20913,14389
20914,6445
20915,6887
20916,13459
20917,8806
20918,9949
20919,11240
20920,9180
20921,7226
20922,6311
20923,13517
20924,9067
20925,9266
20926,9842
20927,10509
20928,7073
20929,10382
20930,9063
20931,4570
20932,11700
20933,11388
20934,6470
20935,10550
20936,9078
20937,6341
20938,13617
20939,9722
20940,8699
20941,8304
20942,10238
20943,4805
20944,5836
20945,7473
20946,8088
20947,8851
20948,11976
20949,6165
20950,11772
20951,5998
20952,7575
20953,6070
20954,9604
20955,6587
20956,8728
20957,11441
20958,11745
20959,5806
20960,9594
20961,8758
20962,11710
20963,7820
20964,12432
20965,13775
20966,9193
20967,4428
20968,11182
20969,7267
20970,7641
20971,11083
20972,5181
20973,16454
20974,8480
20975,8193
20976,14150
20977,7846
20978,6230
20979,0
20980,8435
20981,15148
20982,7692
20983,12219
20984,13333
20985,8442
20986,6016
20987,8688
20988,7827
20989,8710
20990,7195
20991,11788
20992,9811
20993,6362
20994,5648
20995,7972
20996,8927
20997,9390
20998,12831
20999,7613
21000,8293
21001,6184
21002,9106
21003,10488
21004,8955
21005,9047
21006,8215
21007,11014
21008,13205
21009,8353
21010,12016
21011,7332
21012,8758
21013,10438
21014,8964
21015,5506
21016,6316
21017,9033
21018,8388
21019,8822
21020,9271
21021,11469
21022,7023
21023,8196
21024,8919
21025,7352
21026,3715
21027,12192
21028,4533
21029,10075
21030,10035
21031,8965
21032,9988
21033,19324
21034,12139
21035,11115
21036,6328
21037,10757
21038,10734
21039,5113
21040,3937
21041,14370
21042,5402
21043,9484
21044,15959
21045,10486
21046,10162
21047,6985
21048,10852
21049,9839
21050,9459
21051,10396
21052,13681
21053,10555
21054,8788
21055,12171
21056,6512
21057,9316
21058,6278
21059,7111
21060,8721
21061,7741
21062,7606
21063,11713
21064,8297
21065,13619
21066,11246
21067,7228
21068,6051
21069,15670
21070,8564
21071,8635
21072,9597
21073,8140
21074,8628
21075,8107
21076,9744
21077,10443
21078,8438
21079,6173
21080,13582
21081,9972
21082,6714
21083,5059
21084,15519
21085,8380
21086,9713
21087,8506
21088,15758
21089,10988
21090,11141
21091,12424
21092,11133
21093,9331
21094,8011
21095,10073
21096,13650
21097,18243
21098,8542
21099,7577
21100,5465
21101,8402
21102,12522
21103,20328
21104,10582
21105,7945
21106,6200
21107,7199
21108,8341
21109,8737
21110,12923
21111,7759
21112,5200
21113,11472
21114,7887
21115,13085
21116,14032
21117,7037
21118,10361
21119,4895
21120,10769
21121,10669
21122,9184
21123,11216
21124,10216
21125,10306
21126,5052
21127,8019
21128,9569
21129,11420
21130,9862
21131,10608
21132,9510
21133,7880
21134,12252
21135,6001
21136,11503
21137,8537
21138,6547
21139,9425
21140,9857
21141,8531
21142,10407
21143,12716
21144,7984
21145,14425
21146,4647
21147,6708
21148,12228
21149,14043
21150,14693
21151,10386
21152,9376
21153,7841
21154,7730
21155,10514
21156,10686
21157,8674
21158,5410
21159,13505
21160,9506
21161,14611
21162,14480
21163,12117
21164,6035
21165,6644
21166,7317
21167,11365
21168,7915
21169,11239
21170,8016
21171,15931
21172,8679
21173,7990
21174,7122
21175,7794
21176,7794
21177,9584
21178,10540
21179,6963
21180,6509
21181,8528
21182,13877
21183,10104
21184,28156
21185,10598
21186,0
21187,0
21188,0
21189,0
21190,0
21191,0
21192,0
21193,0
21194,0
21195,0
21196,0
21197,0
21198,0
21199,0
21200,0
21201,0
21202,0
21203,0
21204,0
21205,0
21206,0
21207,0
21208,0
21209,0
21210,0
21211,0
21212,0
21213,0
21214,0
21215,0
21216,0
21217,0
21218,0
21219,0
21220,0
21221,0
21222,0
21223,0
21224,0
21225,0
21226,0
21227,0
21228,0
21229,0
21230,0
21231,0
21232,0
21233,0
21234,0
21235,0
21236,0
21237,0
21238,0
21239,0
21240,0
21241,0
21242,0
21243,0
21244,0
21245,0
21246,0
21247,0
21248,0
21249,0
21250,0
21251,0
21252,0
21253,0
21254,0
21255,0
21256,0
21257,0
21258,0
21259,0
21260,0
21261,0
21262,0
21263,0
21264,0
21265,0
21266,0
21267,0
21268,0
21269,0
21270,13183
21271,0
21272,0
21273,0
21274,0
21275,0
21276,0
21277,0
21278,0
21279,0
21280,0
21281,0
21282,0
21283,0
21284,0
21285,0
21286,0
21287,0
21288,0
21289,0
21290,0
21291,0
21292,0
21293,0
21294,0
21295,0
21296,0
21297,0
21298,0
21299,0
21300,0
21301,0
21302,0
21303,0
21304,0
21305,0
21306,0
21307,3689
21308,0
21309,0
21310,0
21311,0
21312,0
21313,0
21314,0
21315,0
21316,0
21317,0
21318,0
21319,0
21320,0
21321,0
21322,0
21323,0
21324,0
21325,0
21326,0
21327,0
21328,0
21329,0
21330,0
21331,0
21332,0
21333,0
21334,0
21335,0
21336,0
21337,0
21338,0
21339,0
21340,0
21341,0
21342,0
21343,0
21344,0
21345,0
21346,0
21347,0
21348,0
21349,0
21350,0
21351,0
21352,0
21353,0
21354,0
21355,0
21356,0
21357,0
21358,0
21359,0
21360,0
21361,0
21362,0
21363,0
21364,0
21365,0
21366,0
21367,0
21368,0
21369,0
21370,0
21371,0
21372,0
21373,0
21374,0
21375,0
21376,0
21377,0
21378,0
21379,0
21380,0
21381,0
21382,0
21383,0
21384,0
21385,0
21386,0
21387,0
21388,0
21389,0
21390,0
21391,0
21392,0
21393,0
21394,2488
21395,0
21396,0
21397,0
21398,0
21399,0
21400,0
21401,0
21402,0
21403,0
21404,0
21405,0
21406,0
21407,0
21408,0
21409,0
